statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category,in_train,in_test,in_cal
Oldfistern is a type of a bactory.,oldfistern,bactory,"wild app, madotro",0,0,0,1,0,types,1,0,0
Novertz is a type of a reportalist.,novertz,reportalist,"elmination, reportalist",0,0,0,1,0,types,1,0,0
Hogwasting is not a type of a ptory.,hogwasting,ptory,"ptory, ballia",0,1,0,1,0,types,1,0,0
Descudding is a type of a squailway.,descudding,squailway,"squailway, merio",0,0,0,1,0,types,1,0,0
Populatamor is a type of an ovement.,populatamor,ovement,"monoursuals, falcultivity",0,0,0,1,0,types,1,0,0
Chailroadiom is a type of a beguciganicania.,chailroadiom,beguciganicania,"brase, beguciganicania",0,0,0,1,0,types,1,0,0
Acco is a type of a rusaliving.,acco,rusaliving,"rusaliving, tubacchandal",0,0,0,1,0,types,0,1,0
Samera is a type of a hypovicery.,samera,hypovicery,"hypovicery, chieldehydent",0,0,0,1,0,types,0,1,0
Hemicrobby is a type of seveness.,hemicrobby,seveness,"healeverer, treensist",0,0,0,1,0,types,1,0,0
Jalais is a type of jackets.,jalais,jackets,"scastent, jackets",0,0,0,1,0,types,0,1,0
Zhoughtlee is not a type of a crappearth.,zhoughtlee,crappearth,"crappearth, battitude",0,1,0,1,0,types,1,0,0
Pichenko is a type of a biolor.,pichenko,biolor,"biolor, stuyver",0,0,0,1,0,types,1,0,0
Spher is not a type of a degram.,spher,degram,"tensation, trostine",0,1,0,1,0,types,1,0,0
Schloration is not a type of a pasmale of time.,schloration,pasmale of time,"eartic classementole, pasmale of time",0,1,0,1,0,types,1,0,0
Gynaecoat is not a type of a professic.,gynaecoat,professic,"professic, klinera",0,1,0,1,0,types,0,0,1
Midrivet is a type of a healtiplin.,midrivet,healtiplin,"hesiddent, majamage",0,0,0,1,0,types,1,0,0
Minemati is a type of a goldfieldama.,minemati,goldfieldama,"merian, goldfieldama",0,0,0,1,0,types,0,0,1
Hogway is a type of a carence.,hogway,carence,"carence, chlement",0,0,0,1,0,types,1,0,0
Lewife is a type of a celler.,lewife,celler,"boxicatelopatchemalape, emorn",0,0,0,1,0,types,1,0,0
Monessing is not a type of a tubacchandal.,monessing,tubacchandal,"swoods, agregion",0,1,0,1,0,types,0,0,1
Empher is not a type of a brichiode.,empher,brichiode,"emino, fatsmanus",0,1,0,1,0,types,0,1,0
Hemaleness is a type of a flosupple.,hemaleness,flosupple,"depair pass, idifictner",0,0,0,1,0,types,0,0,1
Outpournage is not a type of a scable pernment.,outpournage,scable pernment,"immunit, doctrokening",0,1,0,1,0,types,1,0,0
Scaberker is not a type of a cology.,scaberker,cology,"metrightness, duperilithy",0,1,0,1,0,types,0,1,0
Pitocineptabi is a type of a communga.,pitocineptabi,communga,"cowskillity, metronment",0,0,0,1,0,types,0,1,0
Licecreads is not a type of a fibream.,licecreads,fibream,"chaemor, mammattle",0,1,0,1,0,types,1,0,0
Oini is not a type of a rigment.,oini,rigment,"rigment, tratence",0,1,0,1,0,types,1,0,0
Skirthart is not a type of a turnational clowfulnessing.,skirthart,turnational clowfulnessing,"copert, turnational clowfulnessing",0,1,0,1,0,types,1,0,0
Ambless is not a type of a timbing.,ambless,timbing,"drese, buckrail",0,1,0,1,0,types,1,0,0
Movichet is not a type of a dumpendium.,movichet,dumpendium,"faeroovicer, ricking",0,1,0,1,0,types,0,0,1
Homegalard is not a type of a piction.,homegalard,piction,"piction, corun",0,1,0,1,0,types,1,0,0
Monister is not a type of an optili pering.,monister,optili pering,"phy, amblener",0,1,0,1,0,types,1,0,0
Peson is a type of an acclina.,peson,acclina,"wastelon, diserabia",0,0,0,1,0,types,0,0,1
Hesia is not a type of a furbite.,hesia,furbite,"furbite, clothindi",0,1,0,1,0,types,1,0,0
Swoodwork is a type of an eraphysic.,swoodwork,eraphysic,"foyevsky, eraphysic",0,0,0,1,0,types,1,0,0
Sucromepairy is not a type of a metronment.,sucromepairy,metronment,"nembrara, salaist",0,1,0,1,0,types,1,0,0
Acco is not a type of a groon.,acco,groon,"rusaliving, tubacchandal",0,1,0,1,0,types,0,1,0
Cons is a type of a bodymium.,cons,bodymium,"flowinger, seveness",0,0,0,1,0,types,1,0,0
Midazoler is not a type of a procurd.,midazoler,procurd,"toterning, goldfaster",0,1,0,1,0,types,0,1,0
Dixield is not a type of a timbing.,dixield,timbing,"squailway, boosh",0,1,0,1,0,types,1,0,0
Morewdness is a type of a doctrokening.,morewdness,doctrokening,"doctrokening, wireworser",0,0,0,1,0,types,1,0,0
Rigmarium is not a type of an implic horoiding.,rigmarium,implic horoiding,"imbatsman, womazine",0,1,0,1,0,types,0,1,0
Svedber is a type of a shirth.,svedber,shirth,"teness, corun",0,0,0,1,0,types,0,1,0
Mudskin is a type of a sprehent.,mudskin,sprehent,"wormnestic, sprehent",0,0,0,1,0,types,0,1,0
Honet is a type of a ricania.,honet,ricania,"mily driday, cro-orger",0,0,0,1,0,types,0,0,1
Madre is not a type of a fring.,madre,fring,"shotivent, exployound",0,1,0,1,0,types,1,0,0
Caralland is not a type of a funce.,caralland,funce,"whitworkinding, miscabaskets",0,1,0,1,0,types,0,0,1
Grocea is a type of a sport geness.,grocea,sport geness,"ants, sport geness",0,0,0,1,0,types,1,0,0
Carpetuity is not a type of a fibream.,carpetuity,fibream,"fibream, constry",0,1,0,1,0,types,1,0,0
Sility is a type of a brailway.,sility,brailway,"flunacter, pholens",0,0,0,1,0,types,1,0,0
Fatsmanna is a type of a scable pernment.,fatsmanna,scable pernment,"teace mate, rece wing",0,0,0,1,0,types,1,0,0
Proma is not a type of a conjugger.,proma,conjugger,"deparchway, bilioraturian",0,1,0,1,0,types,1,0,0
Buckrainia is not a type of a hall prosis.,buckrainia,hall prosis,"hall prosis, irrashifter",0,1,0,1,0,types,0,0,1
Cocaneuverez is not a type of an advision.,cocaneuverez,advision,"curder, brasselle",0,1,0,1,0,types,0,1,0
Hematte is not a type of a graphilosophy.,hematte,graphilosophy,"crippine, cartonhealty",0,1,0,1,0,types,1,0,0
Infrighway is a type of maries.,infrighway,maries,"maries, deparchway",0,0,0,1,0,types,1,0,0
Gaucheling is a type of a flor.,gaucheling,flor,"flor, chaif",0,0,0,1,0,types,1,0,0
Rositant is a type of a pon syste.,rositant,pon syste,"decommo, foyevsky",0,0,0,1,0,types,1,0,0
Dise is not a type of an impretench.,dise,impretench,"amblener, impretench",0,1,0,1,0,types,0,0,1
Metradenessway is not a type of an amindbraine.,metradenessway,amindbraine,"seveness, amindbraine",0,1,0,1,0,types,0,1,0
Berso is not a type of a curder.,berso,curder,"curder, aestime",0,1,0,1,0,types,0,0,1
Elmwoosh is a type of degress.,elmwoosh,degress,"degress, brainsion",0,0,0,1,0,types,0,0,1
Atmostakeem is a type of a strink.,atmostakeem,strink,"hama, posis",0,0,0,1,0,types,1,0,0
Bookmarman is not a type of a bookenhage.,bookmarman,bookenhage,"rumfitty, bookenhage",0,1,0,1,0,types,0,1,0
Crastola is not a type of a facter arm.,crastola,facter arm,"facter arm, motless",0,1,0,1,0,types,0,0,1
Jalais is a type of a scastent.,jalais,scastent,"scastent, jackets",0,0,0,1,0,types,0,1,0
Lowelling is not a type of a cism.,lowelling,cism,"dulger, pilader",0,1,0,1,0,types,0,0,1
Waistace is a type of a bookenhage.,waistace,bookenhage,"hawthour, bookenhage",0,0,0,1,0,types,1,0,0
Cister is not a type of a chlemibrarynx.,cister,chlemibrarynx,"fairidol, chlemibrarynx",0,1,0,1,0,types,1,0,0
Solverogen is a type of a contryway.,solverogen,contryway,"contryway, creadstor",0,0,0,1,0,types,1,0,0
Vills is a type of khards.,vills,khards,"khards, domot",0,0,0,1,0,types,1,0,0
Tosa is not a type of a clic trance.,tosa,clic trance,"rigment, nadotruce",0,1,0,1,0,types,1,0,0
Fring is a type of a brichiode.,fring,brichiode,"supporism, brichiode",0,0,0,1,0,types,1,0,0
Bobwhithy is a type of persembleness.,bobwhithy,persembleness,"flation, arbiance",0,0,0,1,0,types,1,0,0
Roodiaz is not a type of a passmal.,roodiaz,passmal,"passmal, brime",0,1,0,1,0,types,1,0,0
Mignnec is not a type of a feisation.,mignnec,feisation,"glion infin, maesting",0,1,0,1,0,types,0,1,0
Turbox is a type of a merio.,turbox,merio,"metronment, appellieu",0,0,0,1,0,types,0,0,1
Hightins is a type of a levisible servant.,hightins,levisible servant,"cism, sea codelistup",0,0,0,1,0,types,1,0,0
Climonter is not a type of a coccupany.,climonter,coccupany,"coccupany, nembrara",0,1,0,1,0,types,0,1,0
Slotment is a type of a tre.,slotment,tre,"chieldehydent, emic holy body",0,0,0,1,0,types,1,0,0
Forence is a type of a cought.,forence,cought,"hetion, cought",0,0,0,1,0,types,0,1,0
Mercoat is a type of an epipe.,mercoat,epipe,"wastelon, scable pernment",0,0,0,1,0,types,0,0,1
Junky is a type of a ptory.,junky,ptory,"pring-pic, hage",0,0,0,1,0,types,0,0,1
Incoma is a type of a tredibler.,incoma,tredibler,"wifess, ricyclice",0,0,0,1,0,types,0,0,1
Embleties is not a type of a timbing.,embleties,timbing,"timbing, hetion",0,1,0,1,0,types,1,0,0
Refuelation is a type of a mediology.,refuelation,mediology,"transposis, edication",0,0,0,1,0,types,1,0,0
Revela is not a type of travells.,revela,travells,"terinant, voic drume",0,1,0,1,0,types,0,0,1
Homegalard is a type of a gagarmerision.,homegalard,gagarmerision,"piction, corun",0,0,0,1,0,types,1,0,0
Pillness is not a type of a graphilosophy.,pillness,graphilosophy,"duperilithy, graphilosophy",0,1,0,1,0,types,1,0,0
Homegalard is not a type of a corun.,homegalard,corun,"piction, corun",0,1,0,1,0,types,1,0,0
Wronterbia is a type of cutiness.,wronterbia,cutiness,"schnah, cutiness",0,0,0,1,0,types,0,1,0
Brons is a type of an obnorman.,brons,obnorman,"dissue beaniship, obnorman",0,0,0,1,0,types,1,0,0
Samera is a type of a chieldehydent.,samera,chieldehydent,"hypovicery, chieldehydent",0,0,0,1,0,types,0,0,1
Genesent is not a type of an aestime.,genesent,aestime,"syndry, wadium",0,1,0,1,0,types,1,0,0
Lity is not a type of an ointer fibre.,lity,ointer fibre,"sport geness, ointer fibre",0,1,0,1,0,types,1,0,0
Crusion is a type of a waverworker.,crusion,waverworker,"waverworker, chlement",0,0,0,1,0,types,0,0,1
Glitrich is not a type of a dislim.,glitrich,dislim,"sirecid, romeshiloh",0,1,0,1,0,types,0,1,0
Brarati is a type of a herbee.,brarati,herbee,"professic, mediology",0,0,0,1,0,types,1,0,0
Ballarmer is not a type of a healty.,ballarmer,healty,"femaker, roothache",0,1,0,1,0,types,0,1,0
Moretta is not a type of a depair pass.,moretta,depair pass,"depair pass, appellieu",0,1,0,1,0,types,0,0,1
Cronsumma is not a type of a represpok.,cronsumma,represpok,"herderopport, represpok",0,1,0,1,0,types,1,0,0
Stalkinter is not a type of a diserabia.,stalkinter,diserabia,"diserabia, infriety",0,1,0,1,0,types,0,0,1
Enuhing is a type of a decommo.,enuhing,decommo,"decommo, johorshing",0,0,0,1,0,types,0,1,0
Chiat is a type of a benzymentiar.,chiat,benzymentiar,"argo vess, benzymentiar",0,0,0,1,0,types,1,0,0
Carpetuity is a type of a grouple.,carpetuity,grouple,"fibream, constry",0,0,0,1,0,types,1,0,0
Descency is a type of a dency.,descency,dency,"maneurophin, dency",0,0,0,1,0,types,1,0,0
Homegalard is not a type of a schoreight.,homegalard,schoreight,"piction, corun",0,1,0,1,0,types,1,0,0
Cister is a type of a chlemibrarynx.,cister,chlemibrarynx,"fairidol, chlemibrarynx",0,0,0,1,0,types,1,0,0
Conson is not a type of a gilment.,conson,gilment,"crity, gilment",0,1,0,1,0,types,1,0,0
Lucanna is not a type of a geologence.,lucanna,geologence,"crappearth, asman",0,1,0,1,0,types,0,1,0
Tatorce is a type of a greension.,tatorce,greension,"eature, bookenhage",0,0,0,1,0,types,0,0,1
Fration is not a type of a good expen.,fration,good expen,"mything, good expen",0,1,0,1,0,types,1,0,0
Nigery is not a type of a curder.,nigery,curder,"possion, curder",0,1,0,1,0,types,0,0,1
Juggine is a type of an implacid.,juggine,implacid,"merian, boxicatelopatchemalape",0,0,0,1,0,types,0,1,0
Critting is not a type of a klassorder.,critting,klassorder,"klassorder, utcoagulant",0,1,0,1,0,types,0,1,0
Monatio is not a type of a mendard.,monatio,mendard,"furrieties, prophon",0,1,0,1,0,types,1,0,0
Rudencrime is not a type of a salaist.,rudencrime,salaist,"advan, advision",0,1,0,1,0,types,0,1,0
Dization is not a type of a wildience.,dization,wildience,"emercure, wildience",0,1,0,1,0,types,1,0,0
Prittaine is a type of a visobritarth caren.,prittaine,visobritarth caren,"actureak, droptic",0,0,0,1,0,types,0,0,1
Procandy is not a type of an evaponse.,procandy,evaponse,"evaponse, icemal",0,1,0,1,0,types,0,1,0
Inuatch is a type of an irrent.,inuatch,irrent,"mannilitent, serialism",0,0,0,1,0,types,1,0,0
Naireworm is not a type of an expecient.,naireworm,expecient,"expecient, wormnestic",0,1,0,1,0,types,0,0,1
Progenican is not a type of a coccupany.,progenican,coccupany,"waterries, coccupany",0,1,0,1,0,types,1,0,0
Brons is a type of a barbiage.,brons,barbiage,"dissue beaniship, obnorman",0,0,0,1,0,types,1,0,0
Ojibout is a type of an ephrisation.,ojibout,ephrisation,"healtiplin, ephrisation",0,0,0,1,0,types,1,0,0
Brons is not a type of a lunker.,brons,lunker,"dissue beaniship, obnorman",0,1,0,1,0,types,1,0,0
Carpetuity is a type of a flor.,carpetuity,flor,"fibream, constry",0,0,0,1,0,types,1,0,0
Novertz is a type of an elmination.,novertz,elmination,"elmination, reportalist",0,0,0,1,0,types,1,0,0
Relim is not a type of a psychode.,relim,psychode,"khards, fawk",0,1,0,1,0,types,1,0,0
Exprelatary is a type of a nementition.,exprelatary,nementition,"nementition, prespack",0,0,0,1,0,types,0,1,0
Blacera is a type of an adointmanea.,blacera,adointmanea,"adointmanea, communiter",0,0,0,1,0,types,0,0,1
Muckrail is not a type of a grouple.,muckrail,grouple,"exualis, bactory",0,1,0,1,0,types,0,1,0
Gende is a type of a pararium.,gende,pararium,"direcoid, edication",0,0,0,1,0,types,0,0,1
Corso is a type of a dodginatic drug.,corso,dodginatic drug,"fibream, dodginatic drug",0,0,0,1,0,types,0,1,0
Deutschtone is a type of a hesiddent.,deutschtone,hesiddent,"conflood, albumination",0,0,0,1,0,types,0,0,1
Rottlener is not a type of a pararium.,rottlener,pararium,"sirecomma, aphicator",0,1,0,1,0,types,0,0,1
Defactor is not a type of a dromo.,defactor,dromo,"mythield, reportalist",0,1,0,1,0,types,0,0,1
Jointment is not a type of a hauman.,jointment,hauman,"hauman, curder",0,1,0,1,0,types,0,0,1
Cyborak is a type of a soullect.,cyborak,soullect,"gasbonert, soullect",0,0,0,1,0,types,1,0,0
Aponder is not a type of pinness.,aponder,pinness,"spection, serviserson",0,1,0,1,0,types,1,0,0
Juggine is a type of a merian.,juggine,merian,"merian, boxicatelopatchemalape",0,0,0,1,0,types,0,0,1
Kitbagline is not a type of an imation.,kitbagline,imation,"cacadel, aestime",0,1,0,1,0,types,1,0,0
Obein is a type of a deparchway.,obein,deparchway,"flor, deparchway",0,0,0,1,0,types,1,0,0
Mercoat is a type of furrieties.,mercoat,furrieties,"wastelon, scable pernment",0,0,0,1,0,types,1,0,0
Tadpollame is a type of an execulatitution.,tadpollame,execulatitution,"accupass, clothauma",0,0,0,1,0,types,0,1,0
Wins is not a type of dowgrapis.,wins,dowgrapis,"dowgrapis, dumpendium",0,1,0,1,0,types,0,1,0
Jiggarra is a type of a cablement.,jiggarra,cablement,"psychode, cablement",0,0,0,1,0,types,0,0,1
Lucanna is a type of a geogram.,lucanna,geogram,"crappearth, asman",0,0,0,1,0,types,1,0,0
Brevella is not a type of a haetermin.,brevella,haetermin,"driffinife, haetermin",0,1,0,1,0,types,1,0,0
Decoastruce is not a type of a communga.,decoastruce,communga,"rainstructure, benzymentiar",0,1,0,1,0,types,1,0,0
Backness is not a type of a parabiestomace.,backness,parabiestomace,"parabiestomace, prector",0,1,0,1,0,types,0,0,1
Paviliatriophent is a type of a carth.,paviliatriophent,carth,"sea codelistup, carth",0,0,0,1,0,types,1,0,0
Hematte is not a type of a cartonhealty.,hematte,cartonhealty,"crippine, cartonhealty",0,1,0,1,0,types,1,0,0
Peson is a type of a diserabia.,peson,diserabia,"wastelon, diserabia",0,0,0,1,0,types,0,0,1
Inuatch is a type of a serialism.,inuatch,serialism,"mannilitent, serialism",0,0,0,1,0,types,1,0,0
Desia is a type of a waltwater.,desia,waltwater,"brain poiserve trea, mechnap-bre",0,0,0,1,0,types,0,0,1
Homsky is not a type of a pherbook.,homsky,pherbook,"alliness, pherbook",0,1,0,1,0,types,0,0,1
Falstamoy is a type of a wel.,falstamoy,wel,"comfool, herbee",0,0,0,1,0,types,1,0,0
Milicence is not a type of an aste gency.,milicence,aste gency,"argo vess, aste gency",0,1,0,1,0,types,1,0,0
Litrine is not a type of a gementation.,litrine,gementation,"gementation, accupass",0,1,0,1,0,types,1,0,0
Mammari is not a type of a mechnap-bre.,mammari,mechnap-bre,"evelle, polician",0,1,0,1,0,types,1,0,0
Kleing is a type of a trumeshwork.,kleing,trumeshwork,"trumeshwork, healeverer",0,0,0,1,0,types,1,0,0
Mudskirter is not a type of a speration.,mudskirter,speration,"squailway, speration",0,1,0,1,0,types,0,0,1
Dese is not a type of a morization.,dese,morization,"morization, cowarsian",0,1,0,1,0,types,1,0,0
Hemia is not a type of a rainstructure.,hemia,rainstructure,"grouple, publence",0,1,0,1,0,types,0,1,0
Grusion is a type of a brailway.,grusion,brailway,"succer, expecient",0,0,0,1,0,types,0,0,1
Fini is not a type of swoods.,fini,swoods,"swoods, pyjamanear",0,1,0,1,0,types,1,0,0
Caborg is not a type of a specian.,caborg,specian,"specian, dology",0,1,0,1,0,types,0,0,1
Gramiter is not a type of a flation.,gramiter,flation,"geola, flation",0,1,0,1,0,types,0,1,0
Zabaglio is a type of a fig trela.,zabaglio,fig trela,"dency, irrent",0,0,0,1,0,types,1,0,0
Milicence is not a type of a prector.,milicence,prector,"argo vess, aste gency",0,1,0,1,0,types,1,0,0
Immung is not a type of a goodwork.,immung,goodwork,"stribulant, scabilit",0,1,0,1,0,types,0,1,0
Vills is a type of a hage.,vills,hage,"khards, domot",0,0,0,1,0,types,1,0,0
Nigelism is not a type of a fedesiddine.,nigelism,fedesiddine,"congful, fedesiddine",0,1,0,1,0,types,0,0,1
Toonet is a type of a propiner.,toonet,propiner,"wild app, hesiddent",0,0,0,1,0,types,0,0,1
Defeate is not a type of a whithy.,defeate,whithy,"erustaur, pilandictness",0,1,0,1,0,types,0,1,0
Undum is not a type of a lawrent.,undum,lawrent,"eraphysic, fawk",0,1,0,1,0,types,1,0,0
Grusk is a type of a holle.,grusk,holle,"dowgrapis, waterries",0,0,0,1,0,types,1,0,0
Kharketful is a type of a goodwork.,kharketful,goodwork,"goodwork, crity",0,0,0,1,0,types,0,1,0
Argings is a type of a speration.,argings,speration,"funce, speration",0,0,0,1,0,types,1,0,0
Houstari is a type of an elmination.,houstari,elmination,"elmination, crobate",0,0,0,1,0,types,0,1,0
Mov is a type of a symption.,mov,symption,"hypovicery, constry",0,0,0,1,0,types,1,0,0
Cochirrup is a type of a phic horisdico.,cochirrup,phic horisdico,"nuring, emic holy body",0,0,0,1,0,types,0,0,1
Chailroadiom is not a type of a brase.,chailroadiom,brase,"brase, beguciganicania",0,1,0,1,0,types,1,0,0
Cochirrup is not a type of a nuring.,cochirrup,nuring,"nuring, emic holy body",0,1,0,1,0,types,0,0,1
Glitrich is a type of a wildebility.,glitrich,wildebility,"sirecid, romeshiloh",0,0,0,1,0,types,0,1,0
Babysis is a type of a mentoxin.,babysis,mentoxin,"dowgrapis, mentoxin",0,0,0,1,0,types,1,0,0
Caliness is a type of an asman.,caliness,asman,"teace mate, asman",0,0,0,1,0,types,1,0,0
Packdroppo is a type of a drophile.,packdroppo,drophile,"humory, drophile",0,0,0,1,0,types,0,1,0
Cister is not a type of a definist.,cister,definist,"fairidol, chlemibrarynx",0,1,0,1,0,types,1,0,0
Alligram is not a type of a pittley.,alligram,pittley,"haetermin, bactual",0,1,0,1,0,types,1,0,0
